日期	股票代码	名称	收盘价	最高价	最低价	开盘价	前收盘	涨跌额	涨跌幅	成交量
2015/12/10	'601398	工商银行	4.61	4.7	4.6	4.65	4.66	-0.05	-1.073	126544975
2015/12/11	'601398	工商银行	4.59	4.61	4.56	4.6	4.61	-0.02	-0.4338	111942525
2015/12/14	'601398	工商银行	4.65	4.65	4.56	4.57	4.59	0.06	1.3072	149183983
2015/12/15	'601398	工商银行	4.6	4.65	4.59	4.64	4.65	-0.05	-1.0753	90021442
2015/12/16	'601398	工商银行	4.59	4.62	4.57	4.61	4.6	-0.01	-0.2174	83805022
2015/12/17	'601398	工商银行	4.62	4.64	4.59	4.6	4.59	0.03	0.6536	92519956
2015/12/18	'601398	工商银行	4.62	4.71	4.6	4.61	4.62	0	0	197836899
2015/12/21	'601398	工商银行	4.69	4.71	4.59	4.6	4.62	0.07	1.5152	250020948
2015/12/22	'601398	工商银行	4.67	4.72	4.65	4.69	4.69	-0.02	-0.4264	146002853
2015/12/23	'601398	工商银行	4.67	4.71	4.64	4.66	4.67	0	0	236911383
2015/12/24	'601398	工商银行	4.65	4.68	4.62	4.68	4.67	-0.02	-0.4283	162346693
2015/12/25	'601398	工商银行	4.65	4.66	4.64	4.65	4.65	0	0	86776633
2015/12/28	'601398	工商银行	4.59	4.66	4.59	4.65	4.65	-0.06	-1.2903	146697558
2015/12/29	'601398	工商银行	4.61	4.61	4.58	4.59	4.59	0.02	0.4357	124565023
2015/12/30	'601398	工商银行	4.61	4.62	4.58	4.6	4.61	0	0	82408564
2015/12/31	'601398	工商银行	4.58	4.61	4.58	4.6	4.61	-0.03	-0.6508	97925207
2016/1/4	'601398	工商银行	4.45	4.59	4.44	4.58	4.58	-0.13	-2.8384	147508685
2016/1/5	'601398	工商银行	4.47	4.51	4.38	4.42	4.45	0.02	0.4494	160629284
2016/1/6	'601398	工商银行	4.51	4.52	4.45	4.45	4.47	0.04	0.8949	113177263
2016/1/7	'601398	工商银行	4.43	4.5	4.42	4.49	4.51	-0.08	-1.7738	34491508
2016/1/8	'601398	工商银行	4.46	4.49	4.4	4.44	4.43	0.03	0.6772	186134474
2016/1/11	'601398	工商银行	4.32	4.43	4.31	4.43	4.46	-0.14	-3.139	164702051
2016/1/12	'601398	工商银行	4.32	4.38	4.31	4.36	4.32	0	0	115754335
2016/1/13	'601398	工商银行	4.3	4.35	4.29	4.35	4.32	-0.02	-0.463	101544385
2016/1/14	'601398	工商银行	4.31	4.31	4.21	4.26	4.3	0.01	0.2326	131047547
2016/1/15	'601398	工商银行	4.23	4.3	4.21	4.29	4.31	-0.08	-1.8561	101190760
2016/1/18	'601398	工商银行	4.19	4.25	4.17	4.19	4.23	-0.04	-0.9456	119484135
2016/1/19	'601398	工商银行	4.25	4.27	4.18	4.19	4.19	0.06	1.432	98135774
2016/1/20	'601398	工商银行	4.22	4.25	4.17	4.25	4.25	-0.03	-0.7059	106584738
2016/1/21	'601398	工商银行	4.18	4.26	4.18	4.2	4.22	-0.04	-0.9479	84601580
2016/1/22	'601398	工商银行	4.22	4.22	4.18	4.21	4.18	0.04	0.9569	84696499
2016/1/25	'601398	工商银行	4.23	4.25	4.2	4.22	4.22	0.01	0.237	62768998
2016/1/26	'601398	工商银行	4.08	4.22	4.05	4.21	4.23	-0.15	-3.5461	112381408
2016/1/27	'601398	工商银行	4.11	4.15	4.06	4.09	4.08	0.03	0.7353	152478645
2016/1/28	'601398	工商银行	4.05	4.1	4.02	4.1	4.11	-0.06	-1.4599	90199334
2016/1/29	'601398	工商银行	4.1	4.12	4.03	4.04	4.05	0.05	1.2346	137585643
2016/2/1	'601398	工商银行	4.03	4.09	4	4.09	4.1	-0.07	-1.7073	104028310
2016/2/2	'601398	工商银行	4.05	4.07	4	4.02	4.03	0.02	0.4963	92645580
2016/2/3	'601398	工商银行	4.01	4.03	3.97	4.02	4.05	-0.04	-0.9877	77935178
2016/2/4	'601398	工商银行	4.02	4.04	4	4.02	4.01	0.01	0.2494	73562943
2016/2/5	'601398	工商银行	4.01	4.03	4	4.02	4.02	-0.01	-0.2488	71204411
2016/2/15	'601398	工商银行	3.97	3.99	3.93	3.94	4.01	-0.04	-0.9975	58226580
2016/2/16	'601398	工商银行	4.05	4.06	3.98	3.98	3.97	0.08	2.0151	85327980
2016/2/17	'601398	工商银行	4.04	4.06	4.02	4.04	4.05	-0.01	-0.2469	84084658
2016/2/18	'601398	工商银行	4.06	4.07	4.04	4.05	4.04	0.02	0.495	88436527
2016/2/19	'601398	工商银行	4.02	4.05	4.01	4.04	4.06	-0.04	-0.9852	94079934
2016/2/22	'601398	工商银行	4.08	4.11	4.02	4.04	4.02	0.06	1.4925	131720894
2016/2/23	'601398	工商银行	4.05	4.08	4.03	4.08	4.08	-0.03	-0.7353	69148356
2016/2/24	'601398	工商银行	4.05	4.06	4.02	4.04	4.05	0	0	74589777
2016/2/25	'601398	工商银行	4.01	4.08	4	4.05	4.05	-0.04	-0.9877	221264453
2016/2/26	'601398	工商银行	4.02	4.05	4	4.01	4.01	0.01	0.2494	115826517
2016/2/29	'601398	工商银行	4.03	4.04	3.89	4.01	4.02	0.01	0.2488	183234157
2016/3/1	'601398	工商银行	4.03	4.03	3.98	4.02	4.03	0	0	85462000
2016/3/2	'601398	工商银行	4.11	4.12	4.01	4.03	4.03	0.08	1.9851	208078890
2016/3/3	'601398	工商银行	4.13	4.14	4.08	4.1	4.11	0.02	0.4866	149768911
2016/3/4	'601398	工商银行	4.31	4.33	4.09	4.12	4.13	0.18	4.3584	409303272
2016/3/7	'601398	工商银行	4.29	4.31	4.24	4.27	4.31	-0.02	-0.464	135311230
2016/3/8	'601398	工商银行	4.33	4.34	4.21	4.26	4.29	0.04	0.9324	169417154
2016/3/9	'601398	工商银行	4.41	4.42	4.26	4.28	4.33	0.08	1.8476	188468201
2016/3/10	'601398	工商银行	4.32	4.38	4.32	4.36	4.41	-0.09	-2.0408	105044132
2016/3/11	'601398	工商银行	4.34	4.34	4.26	4.3	4.32	0.02	0.463	100313485
2016/3/14	'601398	工商银行	4.3	4.34	4.29	4.34	4.34	-0.04	-0.9217	199920794
2016/3/15	'601398	工商银行	4.26	4.29	4.22	4.29	4.3	-0.04	-0.9302	155203345
2016/3/16	'601398	工商银行	4.32	4.35	4.23	4.24	4.26	0.06	1.4085	290465143
2016/3/17	'601398	工商银行	4.29	4.31	4.26	4.3	4.32	-0.03	-0.6944	156098379
2016/3/18	'601398	工商银行	4.3	4.3	4.24	4.3	4.29	0.01	0.2331	165222463
2016/3/21	'601398	工商银行	4.31	4.34	4.28	4.3	4.3	0.01	0.2326	135307955
2016/3/22	'601398	工商银行	4.29	4.33	4.28	4.31	4.31	-0.02	-0.464	96265666
2016/3/23	'601398	工商银行	4.3	4.33	4.28	4.3	4.29	0.01	0.2331	98446751
2016/3/24	'601398	工商银行	4.26	4.31	4.25	4.3	4.3	-0.04	-0.9302	73796490
2016/3/25	'601398	工商银行	4.28	4.28	4.25	4.26	4.26	0.02	0.4695	37351400
2016/3/28	'601398	工商银行	4.3	4.3	4.25	4.27	4.28	0.02	0.4673	76782196
2016/3/29	'601398	工商银行	4.25	4.3	4.25	4.28	4.3	-0.05	-1.1628	85868439
2016/3/30	'601398	工商银行	4.32	4.33	4.24	4.24	4.25	0.07	1.6471	142674879
2016/3/31	'601398	工商银行	4.29	4.33	4.28	4.31	4.32	-0.03	-0.6944	91863121
2016/4/1	'601398	工商银行	4.3	4.31	4.26	4.29	4.29	0.01	0.2331	92120439
2016/4/5	'601398	工商银行	4.32	4.33	4.28	4.3	4.3	0.02	0.4651	100099566
2016/4/6	'601398	工商银行	4.29	4.31	4.28	4.3	4.32	-0.03	-0.6944	70570722
2016/4/7	'601398	工商银行	4.26	4.3	4.26	4.3	4.29	-0.03	-0.6993	74637985
2016/4/8	'601398	工商银行	4.26	4.29	4.25	4.25	4.26	0	0	46683454
2016/4/11	'601398	工商银行	4.29	4.31	4.26	4.26	4.26	0.03	0.7042	67374407
2016/4/12	'601398	工商银行	4.28	4.3	4.28	4.29	4.29	-0.01	-0.2331	48195029
2016/4/13	'601398	工商银行	4.32	4.34	4.29	4.29	4.28	0.04	0.9346	153412951
2016/4/14	'601398	工商银行	4.31	4.33	4.31	4.33	4.32	-0.01	-0.2315	44085883
2016/4/15	'601398	工商银行	4.3	4.33	4.29	4.33	4.31	-0.01	-0.232	68158357
2016/4/18	'601398	工商银行	4.29	4.3	4.26	4.29	4.3	-0.01	-0.2326	93235807
2016/4/19	'601398	工商银行	4.29	4.3	4.27	4.29	4.29	0	0	41791422
2016/4/20	'601398	工商银行	4.29	4.29	4.22	4.29	4.29	0	0	144911727
2016/4/21	'601398	工商银行	4.3	4.31	4.25	4.26	4.29	0.01	0.2331	80991192
2016/4/22	'601398	工商银行	4.28	4.3	4.27	4.28	4.3	-0.02	-0.4651	57375276
2016/4/25	'601398	工商银行	4.27	4.28	4.25	4.27	4.28	-0.01	-0.2336	44559176
2016/4/26	'601398	工商银行	4.28	4.29	4.26	4.27	4.27	0.01	0.2342	49455325
2016/4/27	'601398	工商银行	4.28	4.28	4.26	4.28	4.28	0	0	31701532
2016/4/28	'601398	工商银行	4.28	4.28	4.25	4.28	4.28	0	0	50901269
2016/4/29	'601398	工商银行	4.26	4.27	4.25	4.27	4.28	-0.02	-0.4673	46049086
2016/5/3	'601398	工商银行	4.28	4.29	4.24	4.26	4.26	0.02	0.4695	75971478
2016/5/4	'601398	工商银行	4.27	4.28	4.26	4.27	4.28	-0.01	-0.2336	40369142
2016/5/5	'601398	工商银行	4.28	4.28	4.26	4.27	4.27	0.01	0.2342	45022080
2016/5/6	'601398	工商银行	4.24	4.28	4.23	4.28	4.28	-0.04	-0.9346	71657233
2016/5/9	'601398	工商银行	4.17	4.24	4.16	4.23	4.24	-0.07	-1.6509	71439800
2016/5/10	'601398	工商银行	4.16	4.18	4.14	4.16	4.17	-0.01	-0.2398	59931469
2016/5/11	'601398	工商银行	4.19	4.21	4.15	4.17	4.16	0.03	0.7212	65089697
2016/5/12	'601398	工商银行	4.18	4.2	4.15	4.17	4.19	-0.01	-0.2387	53021658
2016/5/13	'601398	工商银行	4.22	4.23	4.17	4.18	4.18	0.04	0.9569	77867887
2016/5/16	'601398	工商银行	4.25	4.26	4.2	4.2	4.22	0.03	0.7109	58012956
2016/5/17	'601398	工商银行	4.25	4.26	4.23	4.24	4.25	0	0	40929431
2016/5/18	'601398	工商银行	4.24	4.25	4.18	4.25	4.25	-0.01	-0.2353	58526023
2016/5/19	'601398	工商银行	4.24	4.26	4.22	4.23	4.24	0	0	52750006
2016/5/20	'601398	工商银行	4.25	4.26	4.24	4.24	4.24	0.01	0.2358	43407775
2016/5/23	'601398	工商银行	4.26	4.28	4.25	4.26	4.25	0.01	0.2353	43113503
2016/5/24	'601398	工商银行	4.26	4.27	4.24	4.27	4.26	0	0	48488885
2016/5/25	'601398	工商银行	4.26	4.28	4.26	4.27	4.26	0	0	24523733
2016/5/26	'601398	工商银行	4.28	4.28	4.26	4.26	4.26	0.02	0.4695	44247309
2016/5/27	'601398	工商银行	4.29	4.29	4.26	4.27	4.28	0.01	0.2336	32224893
2016/5/30	'601398	工商银行	4.3	4.31	4.27	4.29	4.29	0.01	0.2331	84516663
2016/5/31	'601398	工商银行	4.36	4.37	4.29	4.29	4.3	0.06	1.3953	104740402
2016/6/1	'601398	工商银行	4.34	4.36	4.32	4.36	4.36	-0.02	-0.4587	63441751
2016/6/2	'601398	工商银行	4.34	4.35	4.33	4.34	4.34	0	0	29648778
2016/6/3	'601398	工商银行	4.37	4.37	4.32	4.35	4.34	0.03	0.6912	48206398
2016/6/6	'601398	工商银行	4.38	4.39	4.35	4.36	4.37	0.01	0.2288	59276484
2016/6/7	'601398	工商银行	4.4	4.42	4.37	4.38	4.38	0.02	0.4566	58853493
2016/6/8	'601398	工商银行	4.39	4.41	4.36	4.41	4.4	-0.01	-0.2273	57889772
2016/6/13	'601398	工商银行	4.37	4.4	4.36	4.37	4.39	-0.02	-0.4556	66550532
2016/6/14	'601398	工商银行	4.4	4.42	4.35	4.35	4.37	0.03	0.6865	69583009
2016/6/15	'601398	工商银行	4.39	4.41	4.37	4.39	4.4	-0.01	-0.2273	64010809
2016/6/16	'601398	工商银行	4.37	4.38	4.35	4.37	4.39	-0.02	-0.4556	39889730
2016/6/17	'601398	工商银行	4.37	4.4	4.36	4.37	4.37	0	0	37494345
2016/6/20	'601398	工商银行	4.39	4.4	4.37	4.39	4.37	0.02	0.4577	36431977
2016/6/21	'601398	工商银行	4.41	4.41	4.38	4.4	4.39	0.02	0.4556	35358922
2016/6/22	'601398	工商银行	4.44	4.46	4.39	4.4	4.41	0.03	0.6803	56411629
2016/6/23	'601398	工商银行	4.44	4.46	4.43	4.44	4.44	0	0	25477847
2016/6/24	'601398	工商银行	4.4	4.46	4.36	4.44	4.44	-0.04	-0.9009	44452637
2016/6/27	'601398	工商银行	4.42	4.42	4.39	4.39	4.4	0.02	0.4545	31933930
2016/6/28	'601398	工商银行	4.42	4.43	4.36	4.41	4.42	0	0	64395143
2016/6/29	'601398	工商银行	4.42	4.43	4.39	4.41	4.42	0	0	53792231
2016/6/30	'601398	工商银行	4.44	4.45	4.4	4.42	4.42	0.02	0.4525	44120661
2016/7/1	'601398	工商银行	4.47	4.49	4.44	4.45	4.44	0.03	0.6757	53452780
2016/7/4	'601398	工商银行	4.54	4.55	4.47	4.47	4.47	0.07	1.566	64872069
2016/7/5	'601398	工商银行	4.55	4.57	4.51	4.54	4.54	0.01	0.2203	67474926
2016/7/6	'601398	工商银行	4.56	4.56	4.49	4.54	4.55	0.01	0.2198	67726987
2016/7/7	'601398	工商银行	4.59	4.6	4.53	4.55	4.56	0.03	0.6579	111989706
2016/7/8	'601398	XD工商银	4.29	4.35	4.27	4.35	4.36	-0.07	-1.6055	115400788
2016/7/11	'601398	工商银行	4.27	4.31	4.26	4.28	4.29	-0.02	-0.4662	75103755
2016/7/12	'601398	工商银行	4.34	4.35	4.26	4.27	4.27	0.07	1.6393	141273663
2016/7/13	'601398	工商银行	4.35	4.37	4.3	4.33	4.34	0.01	0.2304	136168870
2016/7/14	'601398	工商银行	4.31	4.35	4.3	4.35	4.35	-0.04	-0.9195	57044041
2016/7/15	'601398	工商银行	4.32	4.33	4.3	4.31	4.31	0.01	0.232	55305234
2016/7/18	'601398	工商银行	4.34	4.35	4.31	4.31	4.32	0.02	0.463	58448115
2016/7/19	'601398	工商银行	4.3	4.35	4.29	4.34	4.34	-0.04	-0.9217	83653833
2016/7/20	'601398	工商银行	4.28	4.31	4.27	4.3	4.3	-0.02	-0.4651	52772357
2016/7/21	'601398	工商银行	4.28	4.3	4.26	4.28	4.28	0	0	74667293
2016/7/22	'601398	工商银行	4.28	4.29	4.24	4.28	4.28	0	0	70445357
2016/7/25	'601398	工商银行	4.29	4.3	4.26	4.26	4.28	0.01	0.2336	66019787
2016/7/26	'601398	工商银行	4.31	4.32	4.27	4.29	4.29	0.02	0.4662	59875814
2016/7/27	'601398	工商银行	4.31	4.32	4.24	4.31	4.31	0	0	104570068
2016/7/28	'601398	工商银行	4.29	4.31	4.28	4.3	4.31	-0.02	-0.464	57911779
2016/7/29	'601398	工商银行	4.3	4.3	4.28	4.29	4.29	0.01	0.2331	35004529
2016/8/1	'601398	工商银行	4.33	4.33	4.29	4.3	4.3	0.03	0.6977	73572877
2016/8/2	'601398	工商银行	4.34	4.34	4.31	4.32	4.33	0.01	0.2309	45228648
2016/8/3	'601398	工商银行	4.33	4.34	4.32	4.33	4.34	-0.01	-0.2304	67941362
2016/8/4	'601398	工商银行	4.33	4.33	4.31	4.32	4.33	0	0	52886153
2016/8/5	'601398	工商银行	4.33	4.33	4.3	4.31	4.33	0	0	58463993
2016/8/8	'601398	工商银行	4.34	4.35	4.32	4.32	4.33	0.01	0.2309	47988242
2016/8/9	'601398	工商银行	4.37	4.37	4.33	4.33	4.34	0.03	0.6912	90851724
2016/8/10	'601398	工商银行	4.38	4.39	4.35	4.37	4.37	0.01	0.2288	66893288
2016/8/11	'601398	工商银行	4.42	4.47	4.38	4.38	4.38	0.04	0.9132	127544975
2016/8/12	'601398	工商银行	4.5	4.51	4.4	4.42	4.42	0.08	1.81	139550563
2016/8/15	'601398	工商银行	4.58	4.61	4.48	4.51	4.5	0.08	1.7778	190796136
2016/8/16	'601398	工商银行	4.44	4.59	4.39	4.59	4.58	-0.14	-3.0568	379202626
2016/8/17	'601398	工商银行	4.44	4.45	4.41	4.43	4.44	0	0	111953777
2016/8/18	'601398	工商银行	4.43	4.46	4.41	4.43	4.44	-0.01	-0.2252	120802807
2016/8/19	'601398	工商银行	4.44	4.44	4.41	4.44	4.43	0.01	0.2257	77286861
2016/8/22	'601398	工商银行	4.47	4.49	4.43	4.43	4.44	0.03	0.6757	120534917
2016/8/23	'601398	工商银行	4.52	4.53	4.46	4.47	4.47	0.05	1.1186	140575529
2016/8/24	'601398	工商银行	4.52	4.53	4.5	4.52	4.52	0	0	97280725
2016/8/25	'601398	工商银行	4.52	4.53	4.48	4.51	4.52	0	0	127172549
2016/8/26	'601398	工商银行	4.5	4.52	4.49	4.52	4.52	-0.02	-0.4425	66375925
2016/8/29	'601398	工商银行	4.49	4.5	4.43	4.49	4.5	-0.01	-0.2222	85397545
2016/8/30	'601398	工商银行	4.51	4.51	4.47	4.48	4.49	0.02	0.4454	73462568
2016/8/31	'601398	工商银行	4.53	4.53	4.49	4.5	4.51	0.02	0.4435	62221953
2016/9/1	'601398	工商银行	4.52	4.54	4.5	4.52	4.53	-0.01	-0.2208	55451775
2016/9/2	'601398	工商银行	4.53	4.54	4.51	4.51	4.52	0.01	0.2212	74471958
2016/9/5	'601398	工商银行	4.53	4.55	4.5	4.52	4.53	0	0	85903781
2016/9/6	'601398	工商银行	4.46	4.55	4.44	4.52	4.53	-0.07	-1.5453	202747495
2016/9/7	'601398	工商银行	4.48	4.49	4.46	4.47	4.46	0.02	0.4484	94756451
2016/9/8	'601398	工商银行	4.49	4.49	4.46	4.46	4.48	0.01	0.2232	66651637
2016/9/9	'601398	工商银行	4.48	4.49	4.47	4.48	4.49	-0.01	-0.2227	51363680
2016/9/12	'601398	工商银行	4.45	4.46	4.42	4.45	4.48	-0.03	-0.6696	112496998
2016/9/13	'601398	工商银行	4.43	4.45	4.42	4.45	4.45	-0.02	-0.4494	59140534
2016/9/14	'601398	工商银行	4.37	4.43	4.35	4.42	4.43	-0.06	-1.3544	77542821
2016/9/19	'601398	工商银行	4.4	4.41	4.36	4.37	4.37	0.03	0.6865	50569217
2016/9/20	'601398	工商银行	4.4	4.4	4.38	4.4	4.4	0	0	44893767
2016/9/21	'601398	工商银行	4.41	4.42	4.37	4.39	4.4	0.01	0.2273	64520861
2016/9/22	'601398	工商银行	4.44	4.45	4.41	4.42	4.41	0.03	0.6803	75787325
2016/9/23	'601398	工商银行	4.44	4.46	4.43	4.44	4.44	0	0	52577108
2016/9/26	'601398	工商银行	4.41	4.45	4.41	4.44	4.44	-0.03	-0.6757	69287712
2016/9/27	'601398	工商银行	4.44	4.45	4.39	4.41	4.41	0.03	0.6803	45716057
2016/9/28	'601398	工商银行	4.43	4.44	4.42	4.44	4.44	-0.01	-0.2252	29460797
2016/9/29	'601398	工商银行	4.44	4.44	4.42	4.43	4.43	0.01	0.2257	42713318
2016/9/30	'601398	工商银行	4.43	4.44	4.42	4.43	4.44	-0.01	-0.2252	26057004
2016/10/10	'601398	工商银行	4.46	4.46	4.43	4.43	4.43	0.03	0.6772	78484966
2016/10/11	'601398	工商银行	4.45	4.46	4.44	4.46	4.46	-0.01	-0.2242	55342680
2016/10/12	'601398	工商银行	4.43	4.45	4.42	4.44	4.45	-0.02	-0.4494	59244398
2016/10/13	'601398	工商银行	4.42	4.44	4.41	4.43	4.43	-0.01	-0.2257	47888441
2016/10/14	'601398	工商银行	4.42	4.43	4.39	4.41	4.42	0	0	67662149
2016/10/17	'601398	工商银行	4.38	4.42	4.36	4.41	4.42	-0.04	-0.905	60322226
2016/10/18	'601398	工商银行	4.41	4.41	4.37	4.37	4.38	0.03	0.6849	60521378
2016/10/19	'601398	工商银行	4.41	4.43	4.39	4.41	4.41	0	0	53880138
2016/10/20	'601398	工商银行	4.39	4.41	4.38	4.41	4.41	-0.02	-0.4535	50365908
2016/10/21	'601398	工商银行	4.41	4.41	4.38	4.39	4.39	0.02	0.4556	33583795
2016/10/24	'601398	工商银行	4.43	4.45	4.39	4.4	4.41	0.02	0.4535	147965394
2016/10/25	'601398	工商银行	4.45	4.45	4.42	4.43	4.43	0.02	0.4515	82503339
2016/10/26	'601398	工商银行	4.42	4.44	4.41	4.44	4.45	-0.03	-0.6742	81485905
2016/10/27	'601398	工商银行	4.42	4.42	4.39	4.41	4.42	0	0	62037326
2016/10/28	'601398	工商银行	4.44	4.45	4.4	4.41	4.42	0.02	0.4525	81003113
2016/10/31	'601398	工商银行	4.43	4.44	4.4	4.42	4.44	-0.01	-0.2252	67620002
2016/11/1	'601398	工商银行	4.44	4.44	4.41	4.42	4.43	0.01	0.2257	60044424
2016/11/2	'601398	工商银行	4.42	4.43	4.4	4.42	4.44	-0.02	-0.4505	56576605
2016/11/3	'601398	工商银行	4.42	4.43	4.4	4.42	4.42	0	0	59317374
2016/11/4	'601398	工商银行	4.41	4.42	4.39	4.42	4.42	-0.01	-0.2262	92834063
2016/11/7	'601398	工商银行	4.41	4.41	4.39	4.4	4.41	0	0	57769848
2016/11/8	'601398	工商银行	4.44	4.45	4.4	4.4	4.41	0.03	0.6803	169272738
2016/11/9	'601398	工商银行	4.4	4.43	4.38	4.42	4.44	-0.04	-0.9009	127193116
2016/11/10	'601398	工商银行	4.43	4.43	4.41	4.42	4.4	0.03	0.6818	73081234
2016/11/11	'601398	工商银行	4.41	4.43	4.36	4.42	4.43	-0.02	-0.4515	192367518
2016/11/14	'601398	工商银行	4.4	4.41	4.39	4.4	4.41	-0.01	-0.2268	190875086
2016/11/15	'601398	工商银行	4.4	4.4	4.39	4.4	4.4	0	0	74971347
2016/11/16	'601398	工商银行	4.4	4.4	4.39	4.4	4.4	0	0	69330906
2016/11/17	'601398	工商银行	4.39	4.4	4.38	4.39	4.4	-0.01	-0.2273	53452620
2016/11/18	'601398	工商银行	4.39	4.4	4.38	4.39	4.39	0	0	56792920
2016/11/21	'601398	工商银行	4.42	4.42	4.39	4.39	4.39	0.03	0.6834	125320308
2016/11/22	'601398	工商银行	4.43	4.44	4.41	4.41	4.42	0.01	0.2262	240278889
2016/11/23	'601398	工商银行	4.45	4.47	4.41	4.42	4.43	0.02	0.4515	230905200
2016/11/24	'601398	工商银行	4.44	4.45	4.43	4.44	4.45	-0.01	-0.2247	99859805
2016/11/25	'601398	工商银行	4.5	4.5	4.43	4.43	4.44	0.06	1.3514	205461301
2016/11/28	'601398	工商银行	4.55	4.56	4.5	4.5	4.5	0.05	1.1111	242278688
2016/11/29	'601398	工商银行	4.57	4.57	4.53	4.55	4.55	0.02	0.4396	146817838
2016/11/30	'601398	工商银行	4.52	4.56	4.5	4.56	4.57	-0.05	-1.0941	121384447
2016/12/1	'601398	工商银行	4.52	4.55	4.5	4.52	4.52	0	0	109041099
2016/12/2	'601398	工商银行	4.52	4.54	4.47	4.51	4.52	0	0	175955035
2016/12/5	'601398	工商银行	4.56	4.57	4.49	4.5	4.52	0.04	0.885	182637021
2016/12/6	'601398	工商银行	4.54	4.58	4.54	4.55	4.56	-0.02	-0.4386	108282724
2016/12/7	'601398	工商银行	4.53	4.56	4.52	4.54	4.54	-0.01	-0.2203	68071144
2016/12/8	'601398	工商银行	4.54	4.55	4.51	4.54	4.53	0.01	0.2208	85539288
2016/12/9	'601398	工商银行	4.59	4.62	4.53	4.54	4.54	0.05	1.1013	243020568
2016/12/12	'601398	工商银行	4.63	4.67	4.57	4.59	4.59	0.04	0.8715	267941471
2016/12/13	'601398	工商银行	4.56	4.61	4.55	4.6	4.63	-0.07	-1.5119	117361944
2016/12/14	'601398	工商银行	4.57	4.6	4.56	4.56	4.56	0.01	0.2193	74006731
2016/12/15	'601398	工商银行	4.46	4.57	4.44	4.56	4.57	-0.11	-2.407	125354573
2016/12/16	'601398	工商银行	4.43	4.46	4.41	4.45	4.46	-0.03	-0.6726	106381972
2016/12/19	'601398	工商银行	4.44	4.45	4.41	4.43	4.43	0.01	0.2257	49766289
2016/12/20	'601398	工商银行	4.41	4.45	4.37	4.44	4.44	-0.03	-0.6757	102928182
2016/12/21	'601398	工商银行	4.42	4.43	4.39	4.39	4.41	0.01	0.2268	73573845
2016/12/22	'601398	工商银行	4.4	4.43	4.39	4.42	4.42	-0.02	-0.4525	60826555
2016/12/23	'601398	工商银行	4.4	4.41	4.38	4.4	4.4	0	0	60063435
2016/12/26	'601398	工商银行	4.41	4.41	4.35	4.38	4.4	0.01	0.2273	89013884
2016/12/27	'601398	工商银行	4.39	4.41	4.38	4.39	4.41	-0.02	-0.4535	48688669
2016/12/28	'601398	工商银行	4.37	4.39	4.35	4.39	4.39	-0.02	-0.4556	92805354
2016/12/29	'601398	工商银行	4.38	4.39	4.36	4.36	4.37	0.01	0.2288	79000475
2016/12/30	'601398	工商银行	4.41	4.41	4.37	4.38	4.38	0.03	0.6849	87610736
2017/1/3	'601398	工商银行	4.43	4.43	4.39	4.4	4.41	0.02	0.4535	104161632
2017/1/4	'601398	工商银行	4.43	4.44	4.41	4.42	4.43	0	0	118923425
2017/1/5	'601398	工商银行	4.44	4.45	4.42	4.43	4.43	0.01	0.2257	87356137
2017/1/6	'601398	工商银行	4.44	4.45	4.43	4.44	4.44	0	0	87008191
2017/1/9	'601398	工商银行	4.46	4.48	4.43	4.45	4.44	0.02	0.4505	117454094
2017/1/10	'601398	工商银行	4.46	4.47	4.44	4.45	4.46	0	0	63663257
2017/1/11	'601398	工商银行	4.47	4.48	4.45	4.46	4.46	0.01	0.2242	52395427
2017/1/12	'601398	工商银行	4.47	4.47	4.44	4.46	4.47	0	0	62166279
2017/1/13	'601398	工商银行	4.49	4.49	4.44	4.45	4.47	0.02	0.4474	93851289
2017/1/16	'601398	工商银行	4.55	4.58	4.44	4.47	4.49	0.06	1.3363	302311399
2017/1/17	'601398	工商银行	4.53	4.54	4.51	4.52	4.55	-0.02	-0.4396	90022291
2017/1/18	'601398	工商银行	4.53	4.54	4.51	4.52	4.53	0	0	68290432
2017/1/19	'601398	工商银行	4.53	4.56	4.5	4.53	4.53	0	0	110598840
2017/1/20	'601398	工商银行	4.52	4.53	4.5	4.52	4.53	-0.01	-0.2208	67870182
2017/1/23	'601398	工商银行	4.53	4.53	4.51	4.52	4.52	0.01	0.2212	77011069
2017/1/24	'601398	工商银行	4.55	4.57	4.52	4.52	4.53	0.02	0.4415	117283449
2017/1/25	'601398	工商银行	4.56	4.57	4.53	4.55	4.55	0.01	0.2198	68255713
2017/1/26	'601398	工商银行	4.6	4.6	4.56	4.56	4.56	0.04	0.8772	84502233
2017/2/3	'601398	工商银行	4.56	4.6	4.55	4.59	4.6	-0.04	-0.8696	53137727
2017/2/6	'601398	工商银行	4.56	4.57	4.54	4.57	4.56	0	0	55128293
2017/2/7	'601398	工商银行	4.55	4.56	4.54	4.55	4.56	-0.01	-0.2193	68414436
2017/2/8	'601398	工商银行	4.56	4.56	4.51	4.55	4.55	0.01	0.2198	55511309
2017/2/9	'601398	工商银行	4.57	4.57	4.54	4.55	4.56	0.01	0.2193	65501269
2017/2/10	'601398	工商银行	4.59	4.59	4.56	4.57	4.57	0.02	0.4376	59720167
2017/2/13	'601398	工商银行	4.62	4.63	4.58	4.59	4.59	0.03	0.6536	93998902
2017/2/14	'601398	工商银行	4.62	4.64	4.61	4.62	4.62	0	0	80645823
